text,label
yo flag Sanjay on PTO on 2025-09-01,absence
draft a TDO for reporting module,tdo_drafting
assistant record Vikram as on levae tomorrow thanks,absence
how to laeve a review,OUT_OF_SCOPE
BRO SKETCH TECHNICAL DESGIN FOR DATA PIPELINE ASAP,tdo_drafting
BRO SET DEEPA AS ABSENT ON 2025-90-01 URGENT,absence
attendance summary on 2025-09-01,absence
anyone on sick leave last month,absence
draft HLD for React front-end,tdo_drafting
pls put Sneha on leave on 2025-09-01 ok,absence
HI MARK KIRAN ABSENT ON 2025-09-01 URGENT,absence
BRO SET AISHA AS ABSENT TODAY,absence
flag Gaurav on PTO on 2052-09-01 asap,absence
ASSISTANT LEAEV SATTUS FOR ON MONDAY 🙏,absence
assistant log Aisha as chutti today,absence
draft a TDO for reservation API,tdo_drafting
rough budget for data pipeline ok,cost_estimation
pls draft HLD for inventory system 🙏,tdo_drafting
who was absent tomorrow,absence
set Ravi as absent toady thanks,absence
leaev status for tomorrow,absence
record Raj as on leaev tomorrow,absence
whta is the budget for reservation API thanks,cost_estimation
draft a TDO for invoice microservice ok,tdo_drafting
andaza kharcha for chat service,cost_estimation
mark Rahul absent on 2025-09-01,absence
who was out for Q3,absence
leave status for on Friday urgent,absence
prepare an architecture doc for authentication service,tdo_drafting
put Sneha on chutti on 2025-09-01,absence
mark Sara absent tomorrow urgent,absence
mark Manju absent on 2025-09-01,absence
Prepare an architecture doc for mobile app ok,tdo_drafting
assistant record Gaurav as on leave tomorrow,absence
rough budget for Kubernetes migration,cost_estimation
hi mark Aisha absent tmoorrow thanks,absence
put Isha on leave tomorrow,absence
kaun was out on Friday,absence
log Sanjay as absent today 🚀,absence
HEY LOG NITIN AS ABSENT TODAY 🙏,absence
please leave me alone,OUT_OF_SCOPE
Draft spec for notification system asap,tdo_drafting
bro put Anil on leave on 2025-09-01,absence
Pls set nitin as absent tomorrow ok,absence
mark Anil absent today,absence
record Nitin as on leave on 2025-09-01 urgent,absence
rough budget for React front-end,cost_estimation
prepare an architecture doc for authentication service,tdo_drafting
assistant record Neha as on leave tomorrow asap,absence
log Sara as absent today,absence
PLS LOG ROHIT AS ABSENT TODAY ASAP,absence
assistant log Ravi as absent on 2025-09-01,absence
HI MARK POOJA ABSENT TOMORROW,absence
hi put Aisha on leave on 2025-09-01 🙏,absence
leave status for tomorrow,absence
WHO IS ON LEAVE FOR THE PAST 2 WEEKS 🙏,absence
SET AMAN AS ABSENT ON 2025-09-01,absence
flag Aisha on PTO on 2025-09-01,absence
COST PREDICTION FOR NOTIFICATION SYSTEM,cost_estimation
SET GAURAV AS ABSENT TOMORROW,absence
Bro who was out for the last 10 days 🚀,absence
log Sara as absetn today,absence
darft spec for reporting module,tdo_drafting
set Anil as absent on 2025-09-01,absence
who took PTO for the last 10 days,absence
attendance report last week,absence
log Vikram as absent on 2025-09-01,absence
Ballpark csots for invoice microservice 🙏,cost_estimation
sketch technical design for invoice microservice,tdo_drafting
create a technical design outline for mobile app,tdo_drafting
RECROD POOJA AS ON CHUTTI ON 2025-09-01 THANKS,absence
what is the budget for React front-end,cost_estimation
Pls kharcha prediction for data pipeline 🙏,cost_estimation
leave status for last week,absence
draft a TDO for reporting module,tdo_drafting
LOG KIRAN AS ABSENT TODYA THANKS,absence
ESTIMATE COST FOR ETL PIPELINE,cost_estimation
rough budget for billing gateway,cost_estimation
record Sneha as on leave today 🚀,absence
attendance summary for the last 10 days,absence
assistant predict infra costs for billing gateway,cost_estimation
flag Sara on PTO on 2025-09-01,absence
Set isah as chutti tomrorow,absence
record Rohit as on chutti on 2025-09-01,absence
cost prediction for Kubernetes migration,cost_estimation
prepare an architecture doc for React front-end,tdo_drafting
Put nitin on leave tomorrow 🙏,absence
Prepare an architecture doc for react front-end,tdo_drafting
put Raj on leave on 2025-09-01,absence
set Ntiin as chutti today,absence
hi ballpark costs for mobile app 🚀,cost_estimation
put Rohit on leave today,absence
ASSISTANT CREATE A TECHNICAL DESIGN OUTLNIE FOR ABSENCE API THANKS,tdo_drafting
pls cost prediction for payroll service,cost_estimation
mark Arjun absent tomorrow,absence
absent minded professor movie,OUT_OF_SCOPE
leave status for today,absence
bro mark Nitin absent today thanks,absence
flag Isha on PTO tomorrow,absence
absent list betewen 1st and 7th,absence
put Kiran on leave on 2025-09-01,absence
hi forecast budget for mobile app,cost_estimation
attendance report for the past 2 weeks,absence
HI CAPEX/OPEX FOR ETL PIPELINE,cost_estimation
mark Rahul absent today,absence
hey put Sanjay on chutti on 2025-09-01,absence
who was absent in August,absence
flag Manju on PTO today,absence
assistant log Anil as abesnt toady urgent,absence
Yo put manju on levae tomorrow urgent,absence
rough budget for payroll service,cost_estimation
bro attendance report on Monday,absence
forecast budget for notification system urgent,cost_estimation
piad leave policy pdf,OUT_OF_SCOPE
put Meera on leave tomorrow ok,absence
ANYOEN ON SICK LEAVE ON FRIDAY 🚀,absence
Assistant who all were out on monday 🚀,absence
Hi attendance summary on monday,absence
set Pooja as absent tomorrow,absence
who took PTO last week,absence
log Isha as absent tomorrow,absence
forecast budget for mobile app,cost_estimation
draft spec for authentication service,tdo_drafting
set Sneha as absent todya 🚀,absence
who is on leave yesterday,absence
set Rohit as absent tomorrow,absence
prepare an architecture doc for chat service,tdo_drafting
log Vikram as absent tomorrow,absence
who is on leave between 1st and 7th,absence
absent minded today,OUT_OF_SCOPE
BRO ATTENDANCE SUMMARY NEXT MONTH,absence
Bro mark manju absent tomorrow,absence
CREATE A TECHNICAL DESIGN OUTLINE FOR REACT FRONT-END,tdo_drafting
forecast budget for payroll service,cost_estimation
outline architecture for authentication service,tdo_drafting
chutti status for between 1st and 7th,absence
capex/opex for payroll service,cost_estimation
predict infra costs for absence API,cost_estimation
flag Neha on PTO today,absence
kaun was absetn between 2 Jan and 7 Jan,absence
log Kiran as absent on 2025-09-01 urgent,absence
attendance report yesterday,absence
attendance summary today,absence
mark Ainl absent on 2025-09-01 urgent,absence
who took PTO next week,absence
Mark kiran absent on 2025-09-01,absence
pls absenteeism policy pdf,OUT_OF_SCOPE
pls anyone on sick leave for Q3,absence
set Gaurav as absent today,absence
bro sketch technical design for invoice microservice,tdo_drafting
Anyone on sick leave between 2 jan and 7 jan thanks,absence
WHO HAD PTO LAST MONTH URGENT,absence
Log ravi as chutti today ok,absence
record Manju as on leave today,absence
yo mark Manju absent on 2025-09-01,absence
Hi put isha on leave tomorrow 🚀,absence
record Nitin as on leave on 2025-09-01,absence
attendance report tomorrow,absence
set Priya as absent today 🚀,absence
put Priya on leave on 2025-09-01,absence
leave status for last month,absence
TCO estimate for chat service,cost_estimation
andaza cost for analytics dashboard,cost_estimation
leave stauts for this week,absence
put Kiran on leave on 2025-09-01 thanks,absence
log Neha as absent today,absence
hey who took PTO for the psat 2 weeks,absence
TCO estimate for payroll serivce urgent,cost_estimation
mark Anil absent tomorrow,absence
hi forecast budget for payroll service,cost_estimation
WHO TOOK PTO FOR THE LAST 10 DAYS,absence
mark Sneha absent on 2025-09-01,absence
ABSENT LSIT BETWEEN 2 JAN AND 7 JAN,absence
Assistant set deepa as absent tomorrow,absence
flag Raj on PTO on 2025-09-01,absence
TCO estimate for authentication service 🙏,cost_estimation
LOG NEHA AS ABSENT TODAY URGENT,absence
hi outline architecture for ETL pipeline,tdo_drafting
attendance report on 2025-09-01,absence
Absent list for q3 thanks,absence
Flag meera on pto on 2025-09-01 🙏,absence
forecast budget for reporting module,cost_estimation
who was absent today ok,absence
TCO estiamte for ETL pipeline,cost_estimation
log Vikram as absent on 2025-09-01,absence
mark Arjun absetn today,absence
attendance summary between 2 Jan and 7 Jan,absence
chutti list for the last 10 days,absence
SHOW ABSENCES NEXT MONTH ASAP,absence
bro ballpark costs for absence API,cost_estimation
ballpark costs for data pipeline,cost_estimation
assistant put Vikram on leave tomorrow,absence
pls what is the budget for ntoification system 🚀,cost_estimation
log Sanjay as absent on 2025-09-01,absence
set Raj as absent on 2025-09-01,absence
draft HLD for reservation API,tdo_drafting
HEY PUT MEERA ON CHUTTI TODAY,absence
log Rohit as absent tomorrow,absence
mark Deepa absent today,absence
set Raj as absent tomorrow,absence
attendance report this week,absence
mark Aisha absent tomorrow 🙏,absence
absent list last month 🙏,absence
who toko PTO between 2 Jan and 7 Jan,absence
BRO FLAG RAVI ON PTO TODAY,absence
bro put Neha on leave tomorrow asap,absence
estimate cost for notification system,cost_estimation
sketch technical design for inventory system,tdo_drafting
set Priya as absent today asap,absence
kaun all were out lsat month 🚀,absence
flag Nitin on PTO on 2025-09-01,absence
log Aisha as absent tomorrow,absence
/help /start,OUT_OF_SCOPE
assistant mark Arjun absnet on 2025-09-01,absence
log Raj as absnet tomorrow thanks,absence
mark Nitin absent on 2025-09-01,absence
hi draft a TDO for billing gateway 🙏,tdo_drafting
record Deepa as on leave on 2025-09-01 asap,absence
what is the budget for analytics dashboard,cost_estimation
what is the budget for absence API thanks,cost_estimation
Open youtube,OUT_OF_SCOPE
absorption costing vs variable costing,OUT_OF_SCOPE
YO ATTENDANCE REPORT NEXT MONHT,absence
set Meera as absent tomorrow asap,absence
predict infra costs for chat service,cost_estimation
todo list for tomorrow,OUT_OF_SCOPE
ABSORPTION COST ACCOUNTING,OUT_OF_SCOPE
Flag sneha on pto on 2025-09-01 🚀,absence
record Meera as on leave today,absence
put Sanjay on leave today,absence
OUTLINE ARCIHTECTURE FOR CHAT SERVICE OK,tdo_drafting
pls outline architecture for reporting module,tdo_drafting
SET NITIN AS ABSENT TODAY,absence
mark Ravi absent tomorrow,absence
PUT GAURVA ON LEAVE TOMORROW,absence
Log rahul as absent today,absence
absenteeism rate by department 🚀,OUT_OF_SCOPE
PUT GAURAV ON LEAVE ON 202-509-01,absence
put Virkam on leave tdoay,absence
prepare an architecture doc for chat service,tdo_drafting
leaev status for for the past 2 weeks,absence
show absences last week,absence
cost prediction for data pipeline thanks,cost_estimation
flag Pooja on PTO on 2025-09-01,absence
mark Rahul absent tomorrow,absence
draft a TDO for chat srevice,tdo_drafting
draft HLD for billing gateway,tdo_drafting
draft a TDO for analytics dashboard,tdo_drafting
hi log Rahul as chutti on 2025-09-01,absence
put Vikram on laeve on 202-509-01,absence
mark Rohit absent on 2025-09-01,absence
Yo log priya as absent tomororw,absence
show absences for Q3,absence
flag Neha on PTO on 202-509-01 ok,absence
Assistant flag priya on pto tomorrow,absence
prepare an architecture doc for reporting module,tdo_drafting
TCO estimate for authentication service,cost_estimation
Hey who is on leave this week,absence
set Pooja as absent on 2025-09-01,absence
yo ballpark costs for Kubernetes migration,cost_estimation
Bro predict inrfa costs for react front-end,cost_estimation
assistant set Ravi as absent on 2025-09-01 🙏,absence
draft spec for reporting module,tdo_drafting
who won the cricket match,OUT_OF_SCOPE
draft a TDO for absence API,tdo_drafting
absent list on 2025-09-01,absence
hi ballpark costs for React front-end,cost_estimation
kaun had PTO for the past 2 weeks 🙏,absence
loo cv example,OUT_OF_SCOPE
kaun is on leave on Friday urgent,absence
hey rough budget for anlaytics dsahboard,cost_estimation
hi draft spec for payroll service,tdo_drafting
who is on leave on Friday urgent,absence
attendance summary for the past 2 weeks asap,absence
Flag pooja on pto tomorrow,absence
who was absent for the last 10 days,absence
who had PTO today,absence
set Neha as absent today,absence
record Meera as on chutti on 2025-09-01,absence
who took PTO on Fridya,absence
log Isha as absetn toady,absence
HEY COST CENTER MAPPING,OUT_OF_SCOPE
sketch technical design for notifciation system,tdo_drafting
assistant who had PTO for the past 2 weeks,absence
flag Neha on PTO tomorrow,absence
capex/opex for reporting moduel asap,cost_estimation
estimate cost for reservation API,cost_estimation
predict infra costs for data pipeline,cost_estimation
log Isha as absent tomorrow,absence
mark Arjun absent today,absence
set Arjun as absent today,absence
DRAFT A TDO FOR REACT FRONT-END,tdo_drafting
set Aisha as absent today,absence
cost prediction for billing gateway,cost_estimation
yo absent list for the past 2 weeks ok,absence
set Deepa as absent tomorrow,absence
log Sara as absent today asap,absence
put Vikram on leave tomorrow,absence
HEY LEAVE STATUS FOR BETWEEN 1ST AND 7TH OK,absence
anyone on sick leave for the last 10 days,absence
flag Kiran on PTO tomorrow 🚀,absence
set Gaurav as absnet tmoorrow urgent,absence
show absences between 1st and 7th,absence
assistant record Sanjay as on leave tomorrow 🚀,absence
hi absorption costing vs variable costing ok,OUT_OF_SCOPE
hey capex/opex for reporting module,cost_estimation
